,Title,Pub_name,DOI,Cover_Date,URL,Link,Main_URL
3300,Implementation of visible light-driven photocatalytic degradation of antibiotic chloramphenicol using Bi<ce:inf loc=post>2</ce:inf>S<ce:inf loc=post>3</ce:inf>/ZrO<ce:inf loc=post>2</ce:inf> and Bi<ce:inf loc=post>2</ce:inf>WO<ce:inf loc=post>6</ce:inf>/ZrO<ce:inf loc=post>2</ce:inf> heteronanostructures,Journal of Environmental Chemical Engineering,10.1016/j.jece.2023.110613,2023-10-31,https://api.elsevier.com/content/article/pii/S2213343723013520,https://api.elsevier.com/content/article/doi/10.1016/j.jece.2023.110613?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2213343723013520
3301,Enhancing the electronic properties of TiO<ce:inf loc=post>2</ce:inf> nanoparticles through carbon doping: An integrated DFTB and computer vision approach,Computational Materials Science,10.1016/j.commatsci.2024.113248,2024-09-30,https://api.elsevier.com/content/article/pii/S0927025624004695,https://api.elsevier.com/content/article/doi/10.1016/j.commatsci.2024.113248?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0927025624004695
3302,Photo-Fenton like reaction for the degradation of methyl orange using magnetically retrievable NiFe<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>4</ce:inf>/CoMoS<ce:inf loc=post>4</ce:inf> heterojunction photocatalyst,Journal of Water Process Engineering,10.1016/j.jwpe.2024.105882,2024-08-31,https://api.elsevier.com/content/article/pii/S2214714424011140,https://api.elsevier.com/content/article/doi/10.1016/j.jwpe.2024.105882?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2214714424011140
3303,Nanoscale Materials for Self-Cleaning and Antibacterial Applications,Encyclopedia of Smart Materials,10.1016/B978-0-12-815732-9.00015-2,2022-12-31,https://api.elsevier.com/content/article/pii/B9780128157329000152,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-815732-9.00015-2?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780128157329000152
3304,Research and application progress of nano-modified coating in improving the durability of cement-based materials,Progress in Organic Coatings,10.1016/j.porgcoat.2021.106529,2021-12-31,https://api.elsevier.com/content/article/pii/S0300944021004008,https://api.elsevier.com/content/article/doi/10.1016/j.porgcoat.2021.106529?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0300944021004008
3305,"Progress in the preparation, application, and recycling of black phosphorus",Chemosphere,10.1016/j.chemosphere.2022.137161,2023-01-31,https://api.elsevier.com/content/article/pii/S0045653522036542,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2022.137161?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653522036542
3306,Design of porous Ga doped TiO<ce:inf loc=post>2</ce:inf> nanostructure for enhanced solar light photocatalytic applications,Materials Research Bulletin,10.1016/j.materresbull.2020.111057,2021-01-31,https://api.elsevier.com/content/article/pii/S0025540820315385,https://api.elsevier.com/content/article/doi/10.1016/j.materresbull.2020.111057?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0025540820315385
3307,NiFe<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>4</ce:inf>/ZnO nanoparticles and its composite with flat 2D rGO sheets for efficient degradation of colored and colorless effluents photocatalytically,Optical Materials,10.1016/j.optmat.2022.113213,2022-12-31,https://api.elsevier.com/content/article/pii/S0925346722012526,https://api.elsevier.com/content/article/doi/10.1016/j.optmat.2022.113213?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0925346722012526
3308,Flower-like nickel oxide nanostructures: Superior ammonia gas sensing and efficient dye removal behavior under UV–visible light illumination,Journal of Molecular Structure,10.1016/j.molstruc.2024.140152,2025-02-05,https://api.elsevier.com/content/article/pii/S0022286024026619,https://api.elsevier.com/content/article/doi/10.1016/j.molstruc.2024.140152?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0022286024026619
3309,Cutting-edge technologies and relevant reaction mechanism difference in treatment of long- and short-chain per- and polyfluoroalkyl substances: A review,Chemosphere,10.1016/j.chemosphere.2024.141692,2024-04-30,https://api.elsevier.com/content/article/pii/S004565352400585X,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2024.141692?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S004565352400585X
3310,"Progress on mesoporous titanium dioxide: Synthesis, modification and applications",Microporous and Mesoporous Materials,10.1016/j.micromeso.2015.05.028,2015-12-01,https://api.elsevier.com/content/article/pii/S1387181115002978,https://api.elsevier.com/content/article/doi/10.1016/j.micromeso.2015.05.028?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1387181115002978
3311,CuInS<ce:inf loc=post>2</ce:inf> and CuInS<ce:inf loc=post>2</ce:inf>-based nanostructures as photocatalysts,Materials Science in Semiconductor Processing,10.1016/j.mssp.2023.107930,2024-01-31,https://api.elsevier.com/content/article/pii/S1369800123006236,https://api.elsevier.com/content/article/doi/10.1016/j.mssp.2023.107930?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1369800123006236
3312,Adsorption and photocatalytic degradation of Ammonia: Status and challenges,Chemical Engineering Journal,10.1016/j.cej.2024.154925,2024-10-15,https://api.elsevier.com/content/article/pii/S1385894724064167,https://api.elsevier.com/content/article/doi/10.1016/j.cej.2024.154925?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1385894724064167
3313,The improved photocatalytic antibiotic removal performance achieved on Ir/WO<ce:inf loc=post>2.72</ce:inf> photocatalysts,Colloids and Surfaces A: Physicochemical and Engineering Aspects,10.1016/j.colsurfa.2022.128891,2022-07-20,https://api.elsevier.com/content/article/pii/S092777572200646X,https://api.elsevier.com/content/article/doi/10.1016/j.colsurfa.2022.128891?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S092777572200646X
3314,High selectivity in visible-light-driven partial photocatalytic oxidation of benzyl alcohol into benzaldehyde over single-crystalline rutile TiO<ce:inf loc=post>2</ce:inf> nanorods,Applied Catalysis B: Environmental,10.1016/j.apcatb.2011.12.003,2012-04-05,https://api.elsevier.com/content/article/pii/S0926337311005649,https://api.elsevier.com/content/article/doi/10.1016/j.apcatb.2011.12.003?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0926337311005649
3315,Recent advances in solar-driven photothermal nanostructured materials for CO<ce:inf loc=post>2</ce:inf> reduction: A review,Journal of Environmental Chemical Engineering,10.1016/j.jece.2023.110324,2023-08-31,https://api.elsevier.com/content/article/pii/S2213343723010631,https://api.elsevier.com/content/article/doi/10.1016/j.jece.2023.110324?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2213343723010631
3316,Elimination of rhodamine B from textile wastewater using nanoparticle photocatalysts: A review for sustainable approaches,Chemosphere,10.1016/j.chemosphere.2021.132162,2022-01-31,https://api.elsevier.com/content/article/pii/S0045653521026345,https://api.elsevier.com/content/article/doi/10.1016/j.chemosphere.2021.132162?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0045653521026345
3317,Enhancing photocatalytic degradation of potassium butyl xanthate in mineral processing wastewater: Novel VO<ce:sup loc=post>2+</ce:sup>-doped LiZnBO<ce:inf loc=post>3</ce:inf> nanosheets under visible light,Surfaces and Interfaces,10.1016/j.surfin.2023.103459,2023-11-30,https://api.elsevier.com/content/article/pii/S2468023023008295,https://api.elsevier.com/content/article/doi/10.1016/j.surfin.2023.103459?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2468023023008295
3318,From energy to environmental solutions: Harnessing ZrS:BaS:Ni<ce:inf loc=post>9</ce:inf>S<ce:inf loc=post>8</ce:inf> thin film for supercapacitor and water purification,Materials Science and Engineering: B,10.1016/j.mseb.2024.117340,2024-05-31,https://api.elsevier.com/content/article/pii/S0921510724001697,https://api.elsevier.com/content/article/doi/10.1016/j.mseb.2024.117340?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0921510724001697
3319,Review on application of perylene diimide (PDI)-based materials in environment: Pollutant detection and degradation,Science of The Total Environment,10.1016/j.scitotenv.2021.146483,2021-08-01,https://api.elsevier.com/content/article/pii/S0048969721015515,https://api.elsevier.com/content/article/doi/10.1016/j.scitotenv.2021.146483?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0048969721015515
3320,Preparation of electrospun Ag/TiO<ce:inf loc=post>2</ce:inf> nanotubes with enhanced photocatalytic activity based on water/oil phase separation,Physica E: Low-dimensional Systems and Nanostructures,10.1016/j.physe.2016.10.016,2017-02-28,https://api.elsevier.com/content/article/pii/S1386947716311328,https://api.elsevier.com/content/article/doi/10.1016/j.physe.2016.10.016?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S1386947716311328
3321,Graphitic carbon nitride composites as advanced versatile materials for adsorption and photocatalytic degradation of emerging pollutants from wastewater,Process Safety and Environmental Protection,10.1016/j.psep.2024.09.077,2024-11-30,https://api.elsevier.com/content/article/pii/S0957582024012175,https://api.elsevier.com/content/article/doi/10.1016/j.psep.2024.09.077?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0957582024012175
3322,Synergistic effects of Co-Mn co-doping on the structural and optical properties of TiO<ce:inf loc=post>2</ce:inf> nanospheres: Dual functions for DSSC photoanodes and degradation photocatalyst,Journal of Alloys and Compounds,10.1016/j.jallcom.2024.176024,2024-11-15,https://api.elsevier.com/content/article/pii/S0925838824026112,https://api.elsevier.com/content/article/doi/10.1016/j.jallcom.2024.176024?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0925838824026112
3323,Nano enabled agriculture for sustainable soil,Waste Management Bulletin,10.1016/j.wmb.2024.01.002,2024-04-30,https://api.elsevier.com/content/article/pii/S2949750724000026,https://api.elsevier.com/content/article/doi/10.1016/j.wmb.2024.01.002?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2949750724000026
3324,Efficient CO<ce:inf loc=post>2</ce:inf> reduction to formate in a photoanode-driven photoelectrocatalysis system using a Bi<ce:inf loc=post>2</ce:inf>Se<ce:inf loc=post>3</ce:inf>/Bi<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> nanocomposite cathode,Applied Surface Science,10.1016/j.apsusc.2023.157097,2023-06-30,https://api.elsevier.com/content/article/pii/S0169433223007742,https://api.elsevier.com/content/article/doi/10.1016/j.apsusc.2023.157097?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0169433223007742
3325,Fabrication of CuO/MoS2@gCN nanocomposite for effective degradation of methyl orange and phenol photocatalytically,Results in Physics,10.1016/j.rinp.2024.107902,2024-09-30,https://api.elsevier.com/content/article/pii/S2211379724005874,https://api.elsevier.com/content/article/doi/10.1016/j.rinp.2024.107902?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2211379724005874
3326,A critical review of microplastics in aquatic ecosystems: Degradation mechanisms and removing strategies,Environmental Science and Ecotechnology,10.1016/j.ese.2024.100427,2024-09-30,https://api.elsevier.com/content/article/pii/S2666498424000413,https://api.elsevier.com/content/article/doi/10.1016/j.ese.2024.100427?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S2666498424000413
3327,"Fabrication of Ti<ce:inf loc=post>3</ce:inf>CN quasi-MXene based poly glycidyl methacrylate and poly (3,4-ethylene dioxythiophene): Poly (styrene sulfonate) conducting polymer coated materials for photocatalytic eradicator of organic pollutants",Surface and Coatings Technology,10.1016/j.surfcoat.2024.131480,2024-10-18,https://api.elsevier.com/content/article/pii/S0257897224011113,https://api.elsevier.com/content/article/doi/10.1016/j.surfcoat.2024.131480?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0257897224011113
3328,1: A review of the current development of photocatalytic membrane research,Advanced Ceramics for Photocatalytic Membranes,10.1016/B978-0-323-95418-1.00019-7,2024-12-31,https://api.elsevier.com/content/article/pii/B9780323954181000197,https://api.elsevier.com/content/article/doi/10.1016/B978-0-323-95418-1.00019-7?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780323954181000197
3329,Chapter 16: Photocatalytic reduction of highly toxic lead and cadmium from aqueous solution,Emerging Techniques for Treatment of Toxic Metals from Wastewater,10.1016/B978-0-12-822880-7.00019-4,2023-12-31,https://api.elsevier.com/content/article/pii/B9780128228807000194,https://api.elsevier.com/content/article/doi/10.1016/B978-0-12-822880-7.00019-4?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/B9780128228807000194
3330,Hyaluronic acid modified prussian blue analogs/TiO₂ janus nanostructures through efficient charge separation to enhance photocatalytic-driven dual gas for achieve multimodal treatment of rheumatoid arthritis,International Journal of Biological Macromolecules,10.1016/j.ijbiomac.2024.136567,2024-11-30,https://api.elsevier.com/content/article/pii/S0141813024073768,https://api.elsevier.com/content/article/doi/10.1016/j.ijbiomac.2024.136567?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0141813024073768
3331,Unraveling a novel microwave strategy to fabricate exposed {001}/{101} facets anatase nanocrystals: Potential for use to the elimination of environmentally toxic metronidazole waste,Materials Research Bulletin,10.1016/j.materresbull.2023.112438,2023-11-30,https://api.elsevier.com/content/article/pii/S0025540823002933,https://api.elsevier.com/content/article/doi/10.1016/j.materresbull.2023.112438?apiKey=4d043e5d4511d1064c7cc4ef4b7ea2c1&insttoken=a19131a7db4987f6dc31a5860557b253,https://www.sciencedirect.com/science/article/pii/S0025540823002933
